1293453220636|1279576486575|6|343597385088|photo343597385088.jpg|1293453220636|23.19.112.38|Firefox|||0|4398046511127|343597383820|57|
1293453221636|1279576486575|6|343597385089|photo343597385089.jpg|1293453221636|23.19.112.38|Firefox|||0|4398046511127|343597383820|57|
1293453222636|1279576486575|6|343597385090|photo343597385090.jpg|1293453222636|23.19.112.38|Firefox|||0|4398046511127|343597383820|57|
1293608261619|1285368309786|6|343597385177|photo343597385177.jpg|1293608261619|2.62.32.63|Internet Explorer|||0|8796093022252|343597383833|56|
1293608262619|1285368309786|6|343597385178|photo343597385178.jpg|1293608262619|2.62.32.63|Internet Explorer|||0|8796093022252|343597383833|56|
1293608263619|1285368309786|6|343597385179|photo343597385179.jpg|1293608263619|2.62.32.63|Internet Explorer|||0|8796093022252|343597383833|56|
1293608264619|1285368309786|6|343597385180|photo343597385180.jpg|1293608264619|2.62.32.63|Internet Explorer|||0|8796093022252|343597383833|56|
1293608265619|1285368309786|6|343597385181|photo343597385181.jpg|1293608265619|2.62.32.63|Internet Explorer|||0|8796093022252|343597383833|56|
1293608266619|1285368309786|6|343597385182|photo343597385182.jpg|1293608266619|2.62.32.63|Internet Explorer|||0|8796093022252|343597383833|56|
1293608267619|1285368309786|6|343597385183|photo343597385183.jpg|1293608267619|2.62.32.63|Internet Explorer|||0|8796093022252|343597383833|56|
1293608268619|1285368309786|6|343597385184|photo343597385184.jpg|1293608268619|2.62.32.63|Internet Explorer|||0|8796093022252|343597383833|56|
1293608269619|1285368309786|6|343597385185|photo343597385185.jpg|1293608269619|2.62.32.63|Internet Explorer|||0|8796093022252|343597383833|56|
1293608270619|1285368309786|6|343597385186|photo343597385186.jpg|1293608270619|2.62.32.63|Internet Explorer|||0|8796093022252|343597383833|56|
1293608271619|1285368309786|6|343597385187|photo343597385187.jpg|1293608271619|2.62.32.63|Internet Explorer|||0|8796093022252|343597383833|56|
1293608272619|1285368309786|6|343597385188|photo343597385188.jpg|1293608272619|2.62.32.63|Internet Explorer|||0|8796093022252|343597383833|56|
1293608273619|1285368309786|6|343597385189|photo343597385189.jpg|1293608273619|2.62.32.63|Internet Explorer|||0|8796093022252|343597383833|56|
1293608274619|1285368309786|6|343597385190|photo343597385190.jpg|1293608274619|2.62.32.63|Internet Explorer|||0|8796093022252|343597383833|56|
1293608275619|1285368309786|6|343597385191|photo343597385191.jpg|1293608275619|2.62.32.63|Internet Explorer|||0|8796093022252|343597383833|56|
1293608276619|1285368309786|6|343597385192|photo343597385192.jpg|1293608276619|2.62.32.63|Internet Explorer|||0|8796093022252|343597383833|56|
1293608277619|1285368309786|6|343597385193|photo343597385193.jpg|1293608277619|2.62.32.63|Internet Explorer|||0|8796093022252|343597383833|56|
1293608278619|1285368309786|6|343597385194|photo343597385194.jpg|1293608278619|2.62.32.63|Internet Explorer|||0|8796093022252|343597383833|56|
1293608279619|1285368309786|6|343597385195|photo343597385195.jpg|1293608279619|2.62.32.63|Internet Explorer|||0|8796093022252|343597383833|56|
1293608280619|1285368309786|6|343597385196|photo343597385196.jpg|1293608280619|2.62.32.63|Internet Explorer|||0|8796093022252|343597383833|56|
1293663188012|1279722748150|6|343597384359|photo343597384359.jpg|1293663188012|1.0.1.30|Chrome|||0|4398046511147|343597383777|1|
1293663189012|1279722748150|6|343597384360|photo343597384360.jpg|1293663189012|1.0.1.30|Chrome|||0|4398046511147|343597383777|1|
1293663190012|1279722748150|6|343597384361|photo343597384361.jpg|1293663190012|1.0.1.30|Chrome|||0|4398046511147|343597383777|1|
1293663191012|1279722748150|6|343597384362|photo343597384362.jpg|1293663191012|1.0.1.30|Chrome|||0|4398046511147|343597383777|1|
1293663192012|1279722748150|6|343597384363|photo343597384363.jpg|1293663192012|1.0.1.30|Chrome|||0|4398046511147|343597383777|1|
1293663193012|1279722748150|6|343597384364|photo343597384364.jpg|1293663193012|1.0.1.30|Chrome|||0|4398046511147|343597383777|1|
1293663194012|1279722748150|6|343597384365|photo343597384365.jpg|1293663194012|1.0.1.30|Chrome|||0|4398046511147|343597383777|1|
1293768278963|1287294840602|6|343597384786||1293768278963|200.5.15.1|Internet Explorer|uz|About James Monroe, ntion that considered ratification of the United States Constitution, Monroe opposed ratific|112|8796093022220|206158430344|71|2997
1293844129425|1280077491119|6|343597384797||1293844129425|196.22.5.210|Firefox|uz|About James Monroe, ch became a landmark in American foreign policy. His presidency concluded |94|4398046511113|206158430344|74|2997
1293959849269|1278448075869|6|343597384012|photo343597384012.jpg|1293959849269|41.220.144.245|Firefox|||0|4398046511146|343597383736|60|
1293959850269|1278448075869|6|343597384013|photo343597384013.jpg|1293959850269|41.220.144.245|Firefox|||0|4398046511146|343597383736|60|
1293959851269|1278448075869|6|343597384014|photo343597384014.jpg|1293959851269|41.220.144.245|Firefox|||0|4398046511146|343597383736|60|
1293959852269|1278448075869|6|343597384015|photo343597384015.jpg|1293959852269|41.220.144.245|Firefox|||0|4398046511146|343597383736|60|
1293959853269|1278448075869|6|343597384016|photo343597384016.jpg|1293959853269|41.220.144.245|Firefox|||0|4398046511146|343597383736|60|
1293959854269|1278448075869|6|343597384017|photo343597384017.jpg|1293959854269|41.220.144.245|Firefox|||0|4398046511146|343597383736|60|
1293959855269|1278448075869|6|343597384018|photo343597384018.jpg|1293959855269|41.220.144.245|Firefox|||0|4398046511146|343597383736|60|
1293959856269|1278448075869|6|343597384019|photo343597384019.jpg|1293959856269|41.220.144.245|Firefox|||0|4398046511146|343597383736|60|
1293959857269|1278448075869|6|343597384020|photo343597384020.jpg|1293959857269|41.220.144.245|Firefox|||0|4398046511146|343597383736|60|
1293959858269|1278448075869|6|343597384021|photo343597384021.jpg|1293959858269|41.220.144.245|Firefox|||0|4398046511146|343597383736|60|
1293959859269|1278448075869|6|343597384022|photo343597384022.jpg|1293959859269|41.220.144.245|Firefox|||0|4398046511146|343597383736|60|
1293959860269|1278448075869|6|343597384023|photo343597384023.jpg|1293959860269|41.220.144.245|Firefox|||0|4398046511146|343597383736|60|
1293959861269|1278448075869|6|343597384024|photo343597384024.jpg|1293959861269|41.220.144.245|Firefox|||0|4398046511146|343597383736|60|
1293959862269|1278448075869|6|343597384025|photo343597384025.jpg|1293959862269|41.220.144.245|Firefox|||0|4398046511146|343597383736|60|
1293959863269|1278448075869|6|343597384026|photo343597384026.jpg|1293959863269|41.220.144.245|Firefox|||0|4398046511146|343597383736|60|
1294012834067|1279576486575|6|343597385080|photo343597385080.jpg|1294012834067|23.19.112.38|Firefox|||0|4398046511127|343597383819|57|
1294012835067|1279576486575|6|343597385081|photo343597385081.jpg|1294012835067|23.19.112.38|Firefox|||0|4398046511127|343597383819|57|
1294012836067|1279576486575|6|343597385082|photo343597385082.jpg|1294012836067|23.19.112.38|Firefox|||0|4398046511127|343597383819|57|
1294012837067|1279576486575|6|343597385083|photo343597385083.jpg|1294012837067|23.19.112.38|Firefox|||0|4398046511127|343597383819|57|
1294012838067|1279576486575|6|343597385084|photo343597385084.jpg|1294012838067|23.19.112.38|Firefox|||0|4398046511127|343597383819|57|
1294012839067|1279576486575|6|343597385085|photo343597385085.jpg|1294012839067|23.19.112.38|Firefox|||0|4398046511127|343597383819|57|
1294012840067|1279576486575|6|343597385086|photo343597385086.jpg|1294012840067|23.19.112.38|Firefox|||0|4398046511127|343597383819|57|
1294012841067|1279576486575|6|343597385087|photo343597385087.jpg|1294012841067|23.19.112.38|Firefox|||0|4398046511127|343597383819|57|
1294047073944|1277999837025|6|343597384765||1294047073944|46.227.17.93|Firefox|uz|About James Monroe, th a musket ball to his shoulder. After studying law under Thomas Jef|89|4398046511133|206158430344|77|2997
1294068923466|1274891728712|6|343597384827||1294068923466|41.190.228.183|Firefox|uz|About James Monroe, sket ball to his shoulder. After studying law under Thomas Jefferson from 1780 to 1783, he served as a delegate in the C|140|2199023255580|206158430344|90|2997
1294070507960|1269696518717|6|343597383908|photo343597383908.jpg|1294070507960|192.101.114.157|Firefox|||0|48|343597383709|89|
1294070508960|1269696518717|6|343597383909|photo343597383909.jpg|1294070508960|192.101.114.157|Firefox|||0|48|343597383709|89|
1294121738497|1285373931149|6|343597383725|photo343597383725.jpg|1294121738497|46.1.161.149|Firefox|||0|8796093022239|343597383691|50|
1294121739497|1285373931149|6|343597383726|photo343597383726.jpg|1294121739497|46.1.161.149|Firefox|||0|8796093022239|343597383691|50|
1294121740497|1285373931149|6|343597383727|photo343597383727.jpg|1294121740497|46.1.161.149|Firefox|||0|8796093022239|343597383691|50|
1294121741497|1285373931149|6|343597383728|photo343597383728.jpg|1294121741497|46.1.161.149|Firefox|||0|8796093022239|343597383691|50|
1294121742497|1285373931149|6|343597383729|photo343597383729.jpg|1294121742497|46.1.161.149|Firefox|||0|8796093022239|343597383691|50|
1294121743497|1285373931149|6|343597383730|photo343597383730.jpg|1294121743497|46.1.161.149|Firefox|||0|8796093022239|343597383691|50|
1294121744497|1285373931149|6|343597383731|photo343597383731.jpg|1294121744497|46.1.161.149|Firefox|||0|8796093022239|343597383691|50|
1294121745497|1285373931149|6|343597383732|photo343597383732.jpg|1294121745497|46.1.161.149|Firefox|||0|8796093022239|343597383691|50|
1294121746497|1285373931149|6|343597383733|photo343597383733.jpg|1294121746497|46.1.161.149|Firefox|||0|8796093022239|343597383691|50|
1294121747497|1285373931149|6|343597383734|photo343597383734.jpg|1294121747497|46.1.161.149|Firefox|||0|8796093022239|343597383691|50|
1294121748497|1285373931149|6|343597383735|photo343597383735.jpg|1294121748497|46.1.161.149|Firefox|||0|8796093022239|343597383691|50|
1294121749497|1285373931149|6|343597383736|photo343597383736.jpg|1294121749497|46.1.161.149|Firefox|||0|8796093022239|343597383691|50|
1294121750497|1285373931149|6|343597383737|photo343597383737.jpg|1294121750497|46.1.161.149|Firefox|||0|8796093022239|343597383691|50|
1294121751497|1285373931149|6|343597383738|photo343597383738.jpg|1294121751497|46.1.161.149|Firefox|||0|8796093022239|343597383691|50|
1294121752497|1285373931149|6|343597383739|photo343597383739.jpg|1294121752497|46.1.161.149|Firefox|||0|8796093022239|343597383691|50|
1294121753497|1285373931149|6|343597383740|photo343597383740.jpg|1294121753497|46.1.161.149|Firefox|||0|8796093022239|343597383691|50|
1294122795042|1292190036211|6|343597384639|photo343597384639.jpg|1294122795042|27.50.186.50|Safari|||0|10995116277809|343597383813|1|
1294122796042|1292190036211|6|343597384640|photo343597384640.jpg|1294122796042|27.50.186.50|Safari|||0|10995116277809|343597383813|1|
1294122797042|1292190036211|6|343597384641|photo343597384641.jpg|1294122797042|27.50.186.50|Safari|||0|10995116277809|343597383813|1|
1294338475485|1292268309287|6|343597383787|photo343597383787.jpg|1294338475485|186.157.33.68|Firefox|||0|10995116277794|343597383698|61|
1294338476485|1292268309287|6|343597383788|photo343597383788.jpg|1294338476485|186.157.33.68|Firefox|||0|10995116277794|343597383698|61|
1294338477485|1292268309287|6|343597383789|photo343597383789.jpg|1294338477485|186.157.33.68|Firefox|||0|10995116277794|343597383698|61|
1294338478485|1292268309287|6|343597383790|photo343597383790.jpg|1294338478485|186.157.33.68|Firefox|||0|10995116277794|343597383698|61|
1294338479485|1292268309287|6|343597383791|photo343597383791.jpg|1294338479485|186.157.33.68|Firefox|||0|10995116277794|343597383698|61|
1294338480485|1292268309287|6|343597383792|photo343597383792.jpg|1294338480485|186.157.33.68|Firefox|||0|10995116277794|343597383698|61|
1294338481485|1292268309287|6|343597383793|photo343597383793.jpg|1294338481485|186.157.33.68|Firefox|||0|10995116277794|343597383698|61|
1294338482485|1292268309287|6|343597383794|photo343597383794.jpg|1294338482485|186.157.33.68|Firefox|||0|10995116277794|343597383698|61|
1294338483485|1292268309287|6|343597383795|photo343597383795.jpg|1294338483485|186.157.33.68|Firefox|||0|10995116277794|343597383698|61|
1294338484485|1292268309287|6|343597383796|photo343597383796.jpg|1294338484485|186.157.33.68|Firefox|||0|10995116277794|343597383698|61|
1294338485485|1292268309287|6|343597383797|photo343597383797.jpg|1294338485485|186.157.33.68|Firefox|||0|10995116277794|343597383698|61|
1294338486485|1292268309287|6|343597383798|photo343597383798.jpg|1294338486485|186.157.33.68|Firefox|||0|10995116277794|343597383698|61|
1294338487485|1292268309287|6|343597383799|photo343597383799.jpg|1294338487485|186.157.33.68|Firefox|||0|10995116277794|343597383698|61|
1294338488485|1292268309287|6|343597383800|photo343597383800.jpg|1294338488485|186.157.33.68|Firefox|||0|10995116277794|343597383698|61|
1294338489485|1292268309287|6|343597383801|photo343597383801.jpg|1294338489485|186.157.33.68|Firefox|||0|10995116277794|343597383698|61|
1294338490485|1292268309287|6|343597383802|photo343597383802.jpg|1294338490485|186.157.33.68|Firefox|||0|10995116277794|343597383698|61|
1294374359344|1287191080164|6|343597384749||1294374359344|101.53.49.72|Internet Explorer|uz|About James Monroe,  Party System era of American politics. As president, he sought |84|8796093022246|206158430344|58|2997
1294376085295|1285783100222|6|343597383761|photo343597383761.jpg|1294376085295|80.242.6.167|Firefox|||0|8796093022222|343597383694|80|
1294381935964|1267940468221|6|343597384834||1294381935964|58.186.18.102|Internet Explorer|uz|About James Monroe, h a musket ball to his shoulder. After studying law under Thomas Jeffe|90|6|206158430344|58|2997
1294407005108|1278448075869|6|343597384049|photo343597384049.jpg|1294407005108|41.220.144.245|Firefox|||0|4398046511146|343597383739|60|
1294407006108|1278448075869|6|343597384050|photo343597384050.jpg|1294407006108|41.220.144.245|Firefox|||0|4398046511146|343597383739|60|
1294407007108|1278448075869|6|343597384051|photo343597384051.jpg|1294407007108|41.220.144.245|Firefox|||0|4398046511146|343597383739|60|
1294407008108|1278448075869|6|343597384052|photo343597384052.jpg|1294407008108|41.220.144.245|Firefox|||0|4398046511146|343597383739|60|
1294407009108|1278448075869|6|343597384053|photo343597384053.jpg|1294407009108|41.220.144.245|Firefox|||0|4398046511146|343597383739|60|
1294407010108|1278448075869|6|343597384054|photo343597384054.jpg|1294407010108|41.220.144.245|Firefox|||0|4398046511146|343597383739|60|
1294407011108|1278448075869|6|343597384055|photo343597384055.jpg|1294407011108|41.220.144.245|Firefox|||0|4398046511146|343597383739|60|
1294407012108|1278448075869|6|343597384056|photo343597384056.jpg|1294407012108|41.220.144.245|Firefox|||0|4398046511146|343597383739|60|
1294407013108|1278448075869|6|343597384057|photo343597384057.jpg|1294407013108|41.220.144.245|Firefox|||0|4398046511146|343597383739|60|
